masked_consumer_id,posted_date,amount,category,masked_transaction_id
C04100483,2021/2/24,-46.99,17,C04T0674089
C04100483,2021/2/24,-7.66,18,C04T0674090
C04100483,2021/2/24,-27.75,16,C04T0674091
C04100483,2021/2/26,-120,16,C04T0674092
C04100483,2021/3/1,-24,1,C04T0674093
C04100483,2021/3/1,-98.75,16,C04T0674094
C04100483,2021/3/1,-21.98,16,C04T0674095
C04100483,2021/3/1,-48.56,14,C04T0674096
C04100483,2021/3/1,-48.71,14,C04T0674097
C04100483,2021/3/1,-39.14,16,C04T0674098
C04100483,2021/3/1,-97.05,15,C04T0674099
C04100483,2021/3/1,-177.6,13,C04T0674100
C04100483,2021/3/1,-46.68,18,C04T0674101
C04100483,2021/3/1,-13.2,16,C04T0674102
C04100483,2021/3/1,-44.6,16,C04T0674103
C04100483,2021/3/1,-238,22,C04T0674104
C04100483,2021/3/1,-72.82,16,C04T0674105
C04100483,2021/3/2,-28.59,14,C04T0674106
C04100483,2021/3/3,-1.08,14,C04T0674107
C04100483,2021/3/5,-6.78,14,C04T0674108
C04100483,2021/3/5,-10.03,14,C04T0674109
C04100483,2021/3/5,-9.99,16,C04T0674110
C04100483,2021/3/8,-81,16,C04T0674111
C04100483,2021/3/8,-114.7,14,C04T0674112
C04100483,2021/3/8,-39.68,16,C04T0674113
C04100483,2021/3/8,-53.2,16,C04T0674114
C04100483,2021/3/8,-100,1,C04T0674115
C04100483,2021/3/8,-100,14,C04T0674116
C04100483,2021/3/8,-151.27,15,C04T0674117
C04100483,2021/3/15,-31.5,14,C04T0674118
C04100483,2021/3/15,-51.74,21,C04T0674119
C04100483,2021/3/15,-10.13,21,C04T0674120
C04100483,2021/3/15,-55.1,14,C04T0674121
C04100483,2021/3/15,-24.82,14,C04T0674122
C04100483,2021/3/15,-83.71,14,C04T0674123
C04100483,2021/3/15,-151.22,22,C04T0674124
C04100483,2021/3/16,-2.99,16,C04T0674125
C04100483,2021/3/16,-9.1,14,C04T0674126
C04100483,2021/3/17,-19.99,20,C04T0674127
C04100483,2021/3/19,-49.07,15,C04T0674128
C04100483,2021/3/22,-13.32,14,C04T0674129
C04100483,2021/3/22,-22.99,14,C04T0674130
C04100483,2021/3/22,-50.22,18,C04T0674131
C04100483,2021/3/22,-21.53,18,C04T0674132
C04100483,2021/3/22,-107.68,16,C04T0674133
C04100483,2021/3/22,-7.85,16,C04T0674134
C04100483,2021/3/22,-100,1,C04T0674135
C04100483,2021/3/22,-31.65,18,C04T0674136
C04100483,2021/3/23,-151.27,15,C04T0674137
C04100483,2021/3/24,-29.97,20,C04T0674138
C04100483,2021/3/24,-100,1,C04T0674139
C04100483,2021/3/24,-35.03,16,C04T0674140
C04100483,2021/3/25,-1925.94,15,C04T0674141
C04100483,2021/3/26,-12.46,18,C04T0674142
C04100483,2021/3/29,-177.6,13,C04T0674143
C04100483,2021/3/29,-21.98,16,C04T0674144
C04100483,2021/3/29,-151.22,22,C04T0674145
C04100483,2021/3/29,-11,18,C04T0674146
C04100483,2021/3/30,-9.91,14,C04T0674147
C04100483,2021/4/1,-20.4,14,C04T0674148
C04100483,2021/4/1,-13.2,16,C04T0674149
C04100483,2021/4/5,-51.27,16,C04T0674150
C04100483,2021/4/5,-12.21,14,C04T0674151
C04100483,2021/4/5,-9.99,16,C04T0674152
C04100483,2021/4/5,-100,15,C04T0674153
C04100483,2021/4/5,-100,15,C04T0674154
C04100483,2021/4/7,-39.68,16,C04T0674155
C04100483,2021/4/7,-32,1,C04T0674156
C04100483,2021/4/7,-100,1,C04T0674157
C04100483,2021/4/8,-151.27,15,C04T0674158
C04100483,2021/4/12,-35.37,14,C04T0674159
C04100483,2021/4/12,-39.34,21,C04T0674160
C04100483,2021/4/12,-425.55,16,C04T0674161
C04100483,2021/4/16,-55.1,16,C04T0674162
C04100483,2021/4/19,-19.99,20,C04T0674163
C04100483,2021/4/19,-15.99,16,C04T0674164
C04100483,2021/4/19,-2.99,16,C04T0674165
C04100483,2021/4/19,-11.41,14,C04T0674166
C04100483,2021/4/19,-7.4,14,C04T0674167
C04100483,2021/4/19,-22.78,14,C04T0674168
C04100483,2021/4/19,-42.68,16,C04T0674169
C04100483,2021/4/19,-74.4,14,C04T0674170
C04100483,2021/4/19,-11.2,16,C04T0674171
C04100483,2021/4/19,-48,17,C04T0674172
C04100483,2021/4/19,-1868.8,15,C04T0674173
C04100483,2021/4/19,-29.29,17,C04T0674174
C04100483,2021/4/20,-22.29,14,C04T0674175
C04100483,2021/4/20,-24.68,14,C04T0674176
C04100483,2021/4/22,-3.25,14,C04T0674177
C04100483,2021/4/22,-84,17,C04T0674178
C04100483,2021/4/22,-63.22,27,C04T0674179
C04100483,2021/4/23,-151.27,15,C04T0674180
C04100483,2021/4/23,-208.95,16,C04T0674181
C04100483,2021/4/23,-161.44,18,C04T0674182
C04100483,2021/4/23,-60.11,18,C04T0674183
C04100483,2021/4/26,-29.97,20,C04T0674184
C04100483,2021/4/26,-73.15,18,C04T0674185
C04100483,2021/4/26,-27.56,16,C04T0674186
C04100483,2021/4/26,-11.2,16,C04T0674187
C04100483,2021/4/26,-2.83,14,C04T0674188
C04100483,2021/4/26,-44.89,14,C04T0674189
C04100483,2021/4/26,-26.75,15,C04T0674190
C04100483,2021/4/26,-16.95,14,C04T0674191
C04100483,2021/4/26,-15.2,16,C04T0674192
C04100483,2021/4/26,-197.08,18,C04T0674193
C04100483,2021/4/26,-2.5,23,C04T0674194
C04100483,2021/4/28,-8.87,16,C04T0674195
C04100483,2021/4/29,-66.56,14,C04T0674196
C04100483,2021/4/29,-177.6,13,C04T0674197
C04100483,2021/4/29,-10.21,14,C04T0674198
C04100483,2021/4/30,-7.61,14,C04T0674199
C04100483,2021/4/30,-30.14,14,C04T0674200
C04100483,2021/4/30,-87.98,14,C04T0674201
C04100483,2021/5/3,-13.2,16,C04T0674202
C04100483,2021/5/3,-13.4,14,C04T0674203
C04100483,2021/5/3,-336.71,14,C04T0674204
C04100483,2021/5/3,-68.97,14,C04T0674205
C04100483,2021/5/3,-16.69,18,C04T0674206
C04100483,2021/5/3,-111.12,18,C04T0674207
C04100483,2021/5/3,-30.71,17,C04T0674208
C04100483,2021/5/4,-2.83,14,C04T0674209
C04100483,2021/5/5,-150,14,C04T0674210
C04100483,2021/5/5,-9.99,16,C04T0674211
C04100483,2021/5/7,-16.87,14,C04T0674212
C04100483,2021/5/10,-151.27,15,C04T0674213
C04100483,2021/5/10,-27.38,14,C04T0674214
C04100483,2021/5/10,-53.93,14,C04T0674215
C04100483,2021/5/10,-11.2,16,C04T0674216
C04100483,2021/5/10,-87.35,14,C04T0674217
C04100483,2021/5/10,-194.26,18,C04T0674218
C04100483,2021/5/10,-100,1,C04T0674219
C04100483,2021/5/10,-100,1,C04T0674220
C04100483,2021/5/10,-27.56,16,C04T0674221
C04100483,2021/5/10,-10.89,14,C04T0674222
C04100483,2021/5/11,-90,1,C04T0674223
C04100483,2021/5/11,-9.02,14,C04T0674224
C04100483,2021/5/12,-13.06,14,C04T0674225
C04100483,2021/5/12,-183.7,17,C04T0674226
C04100483,2021/5/13,-6.38,18,C04T0674227
C04100483,2021/5/13,-31.68,16,C04T0674228
C04100483,2021/5/13,-40.4,16,C04T0674229
C04100483,2021/5/14,-14.32,14,C04T0674230
C04100483,2021/5/17,-19.99,20,C04T0674231
C04100483,2021/5/17,-44.02,14,C04T0674232
C04100483,2021/5/17,-26.4,14,C04T0674233
C04100483,2021/5/17,-27.74,18,C04T0674234
C04100483,2021/5/17,-2.99,16,C04T0674235
C04100483,2021/5/17,-24.77,18,C04T0674236
C04100483,2021/5/17,-21.43,14,C04T0674237
C04100483,2021/5/18,-1868.8,15,C04T0674238
C04100483,2021/5/18,-17.69,16,C04T0674239
C04100483,2021/5/20,-157.25,14,C04T0674240
C04100483,2021/5/20,-41.41,27,C04T0674241
C04100483,2021/5/21,-58.54,14,C04T0674242
C04100483,2021/5/21,-8.37,14,C04T0674243
C04100483,2021/5/21,-52.15,18,C04T0674244
C04100483,2021/5/24,-151.27,15,C04T0674245
C04100483,2021/5/24,-27.56,16,C04T0674246
C04100483,2021/5/24,-11.2,16,C04T0674247
C04100483,2021/5/24,-100,1,C04T0674248
C04100483,2021/5/24,-29.97,20,C04T0674249
C04100483,2021/5/24,-30.64,15,C04T0674250
C04100483,2021/5/24,-216.35,16,C04T0674251
C04100483,2021/5/24,-52.87,14,C04T0674252
C04100483,2021/5/24,-30.83,16,C04T0674253
C04100483,2021/5/24,-5.51,16,C04T0674254
C04100483,2021/5/24,-69.99,16,C04T0674255
C04100483,2021/5/24,-102.02,16,C04T0674256
C04100483,2021/5/24,-9.07,14,C04T0674257
C04100483,2021/5/25,-7,14,C04T0674258
C04100483,2021/5/25,-33.51,14,C04T0674259
C04100483,2021/5/26,-88.08,16,C04T0674260
C04100483,2021/5/26,-11.58,14,C04T0674261
C04100483,2021/5/26,-30.64,27,C04T0674262
C04100483,2021/5/26,-23.02,18,C04T0674263
C04100483,2021/5/26,-179.83,13,C04T0674264
C04100483,2021/5/27,-7,14,C04T0674265
C04100483,2021/5/27,-144.21,18,C04T0674266
C04100483,2021/5/27,-15.99,16,C04T0674267
C04100483,2021/5/28,-13.43,16,C04T0674268
C04100483,2021/5/28,-4.3,16,C04T0674269
C04100483,2021/6/1,-13.2,16,C04T0674270
C04100483,2021/6/1,-35,22,C04T0674271
C04100483,2021/6/1,-224.9,21,C04T0674272
C04100483,2021/6/1,-94.59,21,C04T0674273
C04100483,2021/6/1,-58.78,14,C04T0674274
C04100483,2021/6/1,-39,20,C04T0674275
C04100483,2021/6/2,-149.01,21,C04T0674276
C04100483,2021/6/7,-27.57,16,C04T0674277
C04100483,2021/6/7,-11.2,16,C04T0674278
C04100483,2021/6/7,-15.71,21,C04T0674279
C04100483,2021/6/7,-14.22,16,C04T0674280
C04100483,2021/6/7,-100,1,C04T0674281
C04100483,2021/6/8,-7.79,14,C04T0674282
C04100483,2021/6/8,-9.91,16,C04T0674283
C04100483,2021/6/8,-151.27,15,C04T0674284
C04100483,2021/6/9,-28.65,16,C04T0674285
C04100483,2021/6/9,-9.99,16,C04T0674286
C04100483,2021/6/11,-12.62,18,C04T0674287
C04100483,2021/6/14,-40.55,16,C04T0674288
C04100483,2021/6/14,-1,20,C04T0674289
C04100483,2021/6/14,-19.99,20,C04T0674290
C04100483,2021/6/14,-1,20,C04T0674291
C04100483,2021/6/14,-94.79,21,C04T0674292
C04100483,2021/6/14,-11.41,14,C04T0674293
C04100483,2021/6/14,-56.63,15,C04T0674294
C04100483,2021/6/14,-25.17,20,C04T0674295
C04100483,2021/6/14,-13,14,C04T0674296
C04100483,2021/6/14,-60.68,16,C04T0674297
C04100483,2021/6/14,-29.84,14,C04T0674298
C04100483,2021/6/16,-2.99,16,C04T0674299
C04100483,2021/6/17,-10,16,C04T0674300
C04100483,2021/6/17,-7.9,14,C04T0674301
C04100483,2021/6/17,-41.74,16,C04T0674302
C04100483,2021/6/17,-31.78,14,C04T0674303
C04100483,2021/6/17,-15.99,16,C04T0674304
C04100483,2021/6/17,-1983.08,15,C04T0674305
C04100483,2021/6/17,-19.99,20,C04T0674306
C04100483,2021/6/18,-28.29,14,C04T0674307
C04100483,2021/6/18,-10.91,14,C04T0674308
C04100483,2021/6/21,-47.08,15,C04T0674309
C04100483,2021/6/21,-66.31,14,C04T0674310
C04100483,2021/6/21,-32.07,14,C04T0674311
C04100483,2021/6/21,-29.84,14,C04T0674312
C04100483,2021/6/21,-16.54,16,C04T0674313
C04100483,2021/6/22,-123.28,14,C04T0674314
C04100483,2021/6/23,-10,20,C04T0674315
C04100483,2021/6/23,-100,1,C04T0674316
C04100483,2021/6/23,-46.2,15,C04T0674317
C04100483,2021/6/23,-213.41,16,C04T0674318
C04100483,2021/6/23,-151.27,15,C04T0674319
C04100483,2021/6/24,-29.97,20,C04T0674320
C04100483,2021/6/24,-55.78,14,C04T0674321
C04100483,2021/6/28,-12.28,18,C04T0674322
C04100483,2021/6/28,-110.6,18,C04T0674323
C04100483,2021/6/28,-104.98,14,C04T0674324
C04100483,2021/6/28,-31.64,18,C04T0674325
C04100483,2021/6/28,-67.54,14,C04T0674326
C04100483,2021/6/29,-177.6,13,C04T0674327
C04100483,2021/6/29,-60.35,20,C04T0674328
C04100483,2021/6/29,-4.48,20,C04T0674329
C04100483,2021/6/29,-168.61,16,C04T0674330
C04100483,2021/6/30,-8.4,14,C04T0674331
C04100483,2021/6/30,-44.3,18,C04T0674332
C04100483,2021/6/30,-21.9,18,C04T0674333
C04100483,2021/7/1,-13.2,16,C04T0674334
C04100483,2021/7/2,-102.08,16,C04T0674335
C04100483,2021/7/2,-14.23,16,C04T0674336
C04100483,2021/7/6,-36,14,C04T0674337
C04100483,2021/7/6,-68.47,14,C04T0674338
C04100483,2021/7/6,-80.93,14,C04T0674339
C04100483,2021/7/6,-95.82,18,C04T0674340
C04100483,2021/7/6,-9.99,16,C04T0674341
C04100483,2021/7/7,-14.22,16,C04T0674342
C04100483,2021/7/7,-100,1,C04T0674343
C04100483,2021/7/8,-107.83,18,C04T0674344
C04100483,2021/7/8,-151.27,15,C04T0674345
C04100483,2021/7/8,-68.77,18,C04T0674346
C04100483,2021/7/12,-39.77,27,C04T0674347
C04100483,2021/7/12,-57.04,14,C04T0674348
C04100483,2021/7/12,-3.29,14,C04T0674349
C04100483,2021/7/12,-10.9,14,C04T0674350
C04100483,2021/7/12,-10.5,14,C04T0674351
C04100483,2021/7/12,-20.02,14,C04T0674352
C04100483,2021/7/12,-9.18,18,C04T0674353
C04100483,2021/7/12,-66.73,14,C04T0674354
C04100483,2021/7/12,-68.37,14,C04T0674355
C04100483,2021/7/13,-8,14,C04T0674356
C04100483,2021/7/14,-37.54,14,C04T0674357
C04100483,2021/7/14,-158.72,22,C04T0674358
C04100483,2021/7/15,-30.96,14,C04T0674359
C04100483,2021/7/16,-2.99,16,C04T0674360
C04100483,2021/7/16,-64.61,14,C04T0674361
C04100483,2021/7/19,-19.99,20,C04T0674362
C04100483,2021/7/19,-19.5,14,C04T0674363
C04100483,2021/7/19,-10,16,C04T0674364
C04100483,2021/7/19,-108.41,16,C04T0674365
C04100483,2021/7/19,-17.94,14,C04T0674366
C04100483,2021/7/19,-37,22,C04T0674367
C04100483,2021/7/21,-4.15,16,C04T0674368
C04100483,2021/7/23,-151.27,15,C04T0674369
C04100483,2021/7/23,-12.29,14,C04T0674370
C04100483,2021/7/23,-100,1,C04T0674371
C04100483,2021/7/23,-61.68,14,C04T0674372
C04100483,2021/7/23,-10,20,C04T0674373
C04100483,2021/7/26,-10.58,14,C04T0674374
C04100483,2021/7/26,-29.97,20,C04T0674375
C04100483,2021/7/26,-104.53,20,C04T0674376
C04100483,2021/7/26,-34.98,17,C04T0674377
C04100483,2021/7/26,-90.34,14,C04T0674378
C04100483,2021/7/26,-21.22,14,C04T0674379
C04100483,2021/7/27,-45.79,14,C04T0674380
C04100483,2021/7/27,-15.99,16,C04T0674381
C04100483,2021/7/28,-158.72,22,C04T0674382
C04100483,2021/7/29,-1500,15,C04T0674383
C04100483,2021/7/29,-177.6,13,C04T0674384
C04100483,2021/7/30,-50.69,27,C04T0674385
C04100483,2021/7/30,-51.49,14,C04T0674386
C04100483,2021/7/30,-31.17,18,C04T0674387
C04100483,2021/7/30,-4.95,14,C04T0674388
C04100483,2021/8/2,-13.2,16,C04T0674389
C04100483,2021/8/2,-39,16,C04T0674390
C04100483,2021/8/5,-3.59,18,C04T0674391
C04100483,2021/8/5,-9.99,16,C04T0674392
C04100483,2021/8/6,-39,20,C04T0674393
C04100483,2021/8/6,-13.64,14,C04T0674394
C04100483,2021/8/6,-64.69,18,C04T0674395
C04100483,2021/8/9,-41.71,17,C04T0674396
C04100483,2021/8/9,-14.22,16,C04T0674397
C04100483,2021/8/9,-7.87,14,C04T0674398
C04100483,2021/8/9,-22.62,18,C04T0674399
C04100483,2021/8/9,-151.27,15,C04T0674400
C04100483,2021/8/9,-20.73,14,C04T0674401
C04100483,2021/8/9,-29.35,14,C04T0674402
C04100483,2021/8/9,-220.64,16,C04T0674403
C04100483,2021/8/9,-38.33,16,C04T0674404
C04100483,2021/8/9,-86.78,18,C04T0674405
C04100483,2021/8/9,-55.35,16,C04T0674406
C04100483,2021/8/9,-200,1,C04T0674407
C04100483,2021/8/10,-81.37,15,C04T0674408
C04100483,2021/8/10,-1377.17,15,C04T0674409
C04100483,2021/8/10,-30.31,14,C04T0674410
C04100483,2021/8/11,-4.75,14,C04T0674411
C04100483,2021/8/11,-5.74,27,C04T0674412
C04100483,2021/8/16,-2.99,16,C04T0674413
C04100483,2021/8/16,-98.14,14,C04T0674414
C04100483,2021/8/16,-11.41,18,C04T0674415
C04100483,2021/8/16,-9,14,C04T0674416
C04100483,2021/8/17,-10,16,C04T0674417
C04100483,2021/8/17,-10.47,14,C04T0674418
C04100483,2021/8/17,-19.99,20,C04T0674419
C04100483,2021/8/17,-7.43,18,C04T0674420
C04100483,2021/8/18,-39.18,17,C04T0674421
C04100483,2021/8/19,-10.03,14,C04T0674422
C04100483,2021/8/20,-28.65,24,C04T0674423
C04100483,2021/8/20,-25.2,14,C04T0674424
C04100483,2021/8/20,-200,1,C04T0674425
C04100483,2021/8/23,-58.97,14,C04T0674426
C04100483,2021/8/23,-64.49,16,C04T0674427
C04100483,2021/8/23,-877.17,15,C04T0674428
C04100483,2021/8/23,-25.16,18,C04T0674429
C04100483,2021/8/23,-45.21,17,C04T0674430
C04100483,2021/8/23,-17.72,14,C04T0674431
C04100483,2021/8/23,-26.69,14,C04T0674432
C04100483,2021/8/23,-151.27,15,C04T0674433
C04100483,2021/8/23,-96.41,18,C04T0674434
C04100483,2021/8/24,-29.97,20,C04T0674435
C04100483,2021/8/24,-29.08,14,C04T0674436
C04100483,2021/8/25,-10,20,C04T0674437
C04100483,2021/8/27,-20,1,C04T0674438
C04100483,2021/8/27,-15.99,16,C04T0674439
C04100483,2021/8/27,-177.6,13,C04T0674440
C04100483,2021/8/30,-26.73,20,C04T0674441
C04100483,2021/9/1,-13.2,16,C04T0674442
C04100483,2021/9/7,-65.15,16,C04T0674443
C04100483,2021/9/7,-34.75,17,C04T0674444
C04100483,2021/9/7,-9.99,16,C04T0674445
C04100483,2021/9/7,-14.32,16,C04T0674446
C04100483,2021/9/7,-10,21,C04T0674447
C04100483,2021/9/7,-200,1,C04T0674448
C04100483,2021/9/7,-60.61,16,C04T0674449
C04100483,2021/9/7,-11.55,14,C04T0674450
C04100483,2021/9/8,-2.83,23,C04T0674451
C04100483,2021/9/8,-94.18,14,C04T0674452
C04100483,2021/9/8,-9,17,C04T0674453
C04100483,2021/9/8,-9.24,14,C04T0674454
C04100483,2021/9/8,-67.09,14,C04T0674455
C04100483,2021/9/8,-151.27,15,C04T0674456
C04100483,2021/9/8,-26.89,17,C04T0674457
C04100483,2021/9/9,-22.51,18,C04T0674458
C04100483,2021/9/10,-29.22,16,C04T0674459
C04100483,2021/9/10,-13.06,14,C04T0674460
C04100483,2021/9/13,-18.03,18,C04T0674461
C04100483,2021/9/13,-10.2,14,C04T0674462
C04100483,2021/9/13,-78.46,14,C04T0674463
C04100483,2021/9/13,-12.68,14,C04T0674464
C04100483,2021/9/13,-53.61,14,C04T0674465
C04100483,2021/9/13,-93.08,15,C04T0674466
C04100483,2021/9/13,-27.96,14,C04T0674467
C04100483,2021/9/13,-27.33,16,C04T0674468
C04100483,2021/9/13,-24.64,16,C04T0674469
C04100483,2021/9/13,-28.14,14,C04T0674470
C04100483,2021/9/14,-6.31,14,C04T0674471
C04100483,2021/9/14,-31.73,16,C04T0674472
C04100483,2021/9/14,-17.51,16,C04T0674473
C04100483,2021/9/14,-100,22,C04T0674474
C04100483,2021/9/14,-18.4,14,C04T0674475
C04100483,2021/9/14,-190.13,22,C04T0674476
C04100483,2021/9/15,-6.02,16,C04T0674477
C04100483,2021/9/15,-30.36,20,C04T0674478
C04100483,2021/9/16,-2.99,16,C04T0674479
C04100483,2021/9/16,-28.66,14,C04T0674480
C04100483,2021/9/17,-38.12,14,C04T0674481
C04100483,2021/9/17,-6.13,16,C04T0674482
C04100483,2021/9/17,-19.99,20,C04T0674483
C04100483,2021/9/17,-10,16,C04T0674484
C04100483,2021/9/21,-100,1,C04T0674485
C04100483,2021/9/21,-26.24,14,C04T0674486
C04100483,2021/9/22,-200,1,C04T0674487
C04100483,2021/9/22,-39.42,12,C04T0674488
C04100483,2021/9/22,-24.07,16,C04T0674489
C04100483,2021/9/22,-295.62,14,C04T0674490
C04100483,2021/9/22,-52.23,27,C04T0674491
C04100483,2021/9/22,-10,20,C04T0674492
C04100483,2021/9/23,-37.23,16,C04T0674493
C04100483,2021/9/23,-21.28,27,C04T0674494
C04100483,2021/9/23,-151.27,15,C04T0674495
C04100483,2021/9/24,-29.97,20,C04T0674496
C04100483,2021/9/24,-7.05,14,C04T0674497
C04100483,2021/9/27,-32.8,18,C04T0674498
C04100483,2021/9/27,-63.92,14,C04T0674499
C04100483,2021/9/27,-22.75,18,C04T0674500
C04100483,2021/9/27,-22.34,14,C04T0674501
C04100483,2021/9/27,-37.73,14,C04T0674502
C04100483,2021/9/27,-15.99,16,C04T0674503
C04100483,2021/9/27,-20.11,17,C04T0674504
C04100483,2021/9/28,-190.14,22,C04T0674505
C04100483,2021/9/28,-177.6,13,C04T0674506
C04100483,2021/9/29,-14.91,14,C04T0674507
C04100483,2021/9/30,-3.3,14,C04T0674508
C04100483,2021/9/30,-14.66,14,C04T0674509
C04100483,2021/10/1,-14.3,16,C04T0674510
C04100483,2021/10/1,-120,19,C04T0674511
C04100483,2021/10/4,-20,1,C04T0674512
C04100483,2021/10/4,-22.59,14,C04T0674513
C04100483,2021/10/4,-43.79,16,C04T0674514
C04100483,2021/10/4,-22.32,14,C04T0674515
C04100483,2021/10/4,-44.24,14,C04T0674516
C04100483,2021/10/4,-22.87,16,C04T0674517
C04100483,2021/10/4,-21.34,27,C04T0674518
C04100483,2021/10/4,-5.15,14,C04T0674519
C04100483,2021/10/4,-12.05,14,C04T0674520
C04100483,2021/10/4,-38.83,16,C04T0674521
C04100483,2021/10/4,-7.28,14,C04T0674522
C04100483,2021/10/4,-28.02,14,C04T0674523
C04100483,2021/10/5,-9.99,16,C04T0674524
C04100483,2021/10/5,-11.69,14,C04T0674525
C04100483,2021/10/6,-1.82,14,C04T0674526
C04100483,2021/10/6,-22.74,14,C04T0674527
C04100483,2021/10/7,-200,1,C04T0674528
C04100483,2021/10/8,-100,1,C04T0674529
C04100483,2021/10/12,-200,1,C04T0674530
C04100483,2021/10/12,-380,1,C04T0674531
C04100483,2021/10/12,-550,1,C04T0674532
C04100483,2021/10/13,-28.09,16,C04T0674533
C04100483,2021/10/13,-10.6,16,C04T0674534
C04100483,2021/10/13,-300,15,C04T0674535
C04100483,2021/10/14,-101,16,C04T0674536
C04100483,2021/10/15,-200,19,C04T0674537
C04100483,2021/10/18,-42.55,14,C04T0674538
C04100483,2021/10/18,-10.9,14,C04T0674539
C04100483,2021/10/18,-19.99,20,C04T0674540
C04100483,2021/10/18,-40.5,14,C04T0674541
C04100483,2021/10/18,-24.09,14,C04T0674542
C04100483,2021/10/18,-23.82,14,C04T0674543
C04100483,2021/10/18,-31.83,16,C04T0674544
C04100483,2021/10/18,-35.7,18,C04T0674545
C04100483,2021/10/18,-56.32,18,C04T0674546
C04100483,2021/10/18,-1934.31,15,C04T0674547
C04100483,2021/10/18,-2.5,14,C04T0674548
C04100483,2021/10/18,-10,16,C04T0674549
C04100483,2021/10/19,-10.03,14,C04T0674550
C04100483,2021/10/19,-16.75,14,C04T0674551
C04100483,2021/10/19,-0.14,18,C04T0674552
C04100483,2021/10/20,-11.01,14,C04T0674553
C04100483,2021/10/20,-137.72,16,C04T0674554
C04100483,2021/10/21,-2.99,16,C04T0674555
C04100483,2021/10/21,-15.99,16,C04T0674556
C04100483,2021/10/22,-48.98,16,C04T0674557
C04100483,2021/10/22,-13.54,14,C04T0674558
C04100483,2021/10/22,-34,16,C04T0674559
C04100483,2021/10/22,-163.03,16,C04T0674560
C04100483,2021/10/22,-38.25,16,C04T0674561
C04100483,2021/10/25,-49.4,18,C04T0674562
C04100483,2021/10/25,-11.15,14,C04T0674563
C04100483,2021/10/25,-39.2,14,C04T0674564
C04100483,2021/10/25,-30.97,20,C04T0674565
C04100483,2021/10/25,-2.5,14,C04T0674566
C04100483,2021/10/25,-120.32,16,C04T0674567
C04100483,2021/10/25,-65.63,16,C04T0674568
C04100483,2021/10/25,-195.04,22,C04T0674569
C04100483,2021/10/25,-40,14,C04T0674570
C04100483,2021/10/26,-11.8,14,C04T0674571
C04100483,2021/10/27,-37.87,16,C04T0674572
C04100483,2021/10/27,-17.59,14,C04T0674573
C04100483,2021/10/28,-11.2,14,C04T0674574
C04100483,2021/10/28,-18.86,14,C04T0674575
C04100483,2021/10/28,-81,16,C04T0674576
C04100483,2021/10/28,-177.6,13,C04T0674577
C04100483,2021/10/28,-40,1,C04T0674578
C04100483,2021/10/29,-71.96,14,C04T0674579
C04100483,2021/10/29,-8.38,17,C04T0674580
C04100483,2021/10/29,-376.43,16,C04T0674581
C04100483,2021/11/1,-93.5,16,C04T0674582
C04100483,2021/11/1,-18.48,14,C04T0674583
C04100483,2021/11/1,-38.01,16,C04T0674584
C04100483,2021/11/1,-115.5,16,C04T0674585
C04100483,2021/11/1,-38,22,C04T0674586
C04100483,2021/11/1,-48.56,14,C04T0674587
C04100483,2021/11/1,-7.43,14,C04T0674588
C04100483,2021/11/1,-62.84,16,C04T0674589
C04100483,2021/11/1,-94.42,16,C04T0674590
C04100483,2021/11/1,-17.7,16,C04T0674591
C04100483,2021/11/1,-0.88,22,C04T0674592
C04100483,2021/11/1,-93.5,16,C04T0674593
C04100483,2021/11/3,-39.35,16,C04T0674594
C04100483,2021/11/4,-33.08,14,C04T0674595
C04100483,2021/11/4,-78.17,14,C04T0674596
C04100483,2021/11/4,-14.3,16,C04T0674597
C04100483,2021/11/4,-74.8,16,C04T0674598
C04100483,2021/11/4,-105.04,16,C04T0674599
C04100483,2021/11/5,-19.82,14,C04T0674600
C04100483,2021/11/5,-28.24,14,C04T0674601
C04100483,2021/11/5,-33.94,16,C04T0674602
C04100483,2021/11/5,-15.34,16,C04T0674603
C04100483,2021/11/5,-9.99,16,C04T0674604
C04100483,2021/11/8,-26.31,14,C04T0674605
C04100483,2021/11/8,-21.9,14,C04T0674606
C04100483,2021/11/8,-44.88,20,C04T0674607
C04100483,2021/11/8,-20.47,14,C04T0674608
C04100483,2021/11/8,-44,16,C04T0674609
C04100483,2021/11/8,-23.05,14,C04T0674610
C04100483,2021/11/8,-39.28,17,C04T0674611
C04100483,2021/11/8,-66.14,16,C04T0674612
C04100483,2021/11/8,-71.22,15,C04T0674613
C04100483,2021/11/8,-6.7,18,C04T0674614
C04100483,2021/11/8,-40.2,17,C04T0674615
C04100483,2021/11/8,-550.41,18,C04T0674616
C04100483,2021/11/8,-19,14,C04T0674617
C04100483,2021/11/10,-154.92,22,C04T0674618
C04100483,2021/11/12,-56.14,16,C04T0674619
C04100483,2021/11/12,-16.53,16,C04T0674620
C04100483,2021/11/12,-39.99,16,C04T0674621
C04100483,2021/11/15,-16.53,16,C04T0674622
C04100483,2021/11/15,-33.37,17,C04T0674623
C04100483,2021/11/15,-8.09,14,C04T0674624
C04100483,2021/11/15,-33.12,14,C04T0674625
C04100483,2021/11/16,-41.4,17,C04T0674626
C04100483,2021/11/16,-11,17,C04T0674627
C04100483,2021/11/16,-2.99,16,C04T0674628
C04100483,2021/11/16,-38.35,14,C04T0674629
C04100483,2021/11/17,-19.99,20,C04T0674630
